56.21,64.05,55.2,49.47,62.55,66.11,56.5,43.89,855.0
56.75,64.68,55.7,49.8,63.35,66.8,57.33,43.92,860.0
57.27,65.25,56.17,50.13,64.11,67.44,58.12,43.98,865.0
57.77,65.76,56.62,50.47,64.84,68.05,58.88,44.05,870.0
58.26,66.23,57.04,50.8,65.53,68.61,59.59,44.14,875.0
58.73,66.65,57.43,51.12,66.18,69.15,60.27,44.25,880.0
59.18,67.05,57.8,51.45,66.81,69.66,60.91,44.37,885.0
59.62,67.42,58.15,51.77,67.38,70.11,61.5,44.5,890.0
60.05,67.77,58.49,52.08,67.95,70.57,62.06,44.65,895.0
60.45,68.1,58.81,52.39,68.48,71.02,62.58,44.81,900.0
60.84,68.39,59.11,52.69,68.98,71.35,63.07,44.97,905.0
61.22,68.04,59.23,52.98,69.33,70.67,63.48,45.14,910.0
61.46,66.88,58.97,53.23,69.24,69.21,63.63,45.32,915.0
61.5,65.47,58.47,53.39,68.79,67.71,63.46,45.5,920.0
61.35,64.08,57.85,53.45,68.11,66.36,63.03,45.69,925.0
61.07,62.84,57.21,53.41,67.34,65.2,62.41,45.87,930.0
60.72,61.76,56.6,53.31,66.52,64.19,61.69,46.04,935.0
60.33,60.83,56.03,53.17,65.69,63.3,60.93,46.21,940.0
59.92,60.03,55.51,53.0,64.88,62.49,60.14,46.35,945.0
59.5,59.33,55.03,52.8,64.1,61.77,59.36,46.49,950.0
59.08,58.72,54.6,52.6,63.36,61.11,58.61,46.6,955.0
58.66,58.18,54.21,52.39,62.64,60.49,57.89,46.7,960.0
58.24,57.69,53.86,52.18,61.95,59.92,57.21,46.77,965.0
57.85,57.26,53.53,51.96,61.31,59.39,56.56,46.82,970.0
57.45,56.87,53.23,51.75,60.68,58.89,55.96,46.86,975.0
57.08,56.51,52.95,51.54,60.1,58.41,55.39,46.88,980.0
56.72,56.18,52.7,51.33,59.54,57.96,54.87,46.88,985.0
56.38,55.87,52.46,51.13,59.02,57.54,54.37,46.87,990.0
56.05,55.59,52.24,50.94,58.52,57.13,53.91,46.84,995.0
55.73,55.33,52.03,50.74,58.04,56.75,53.48,46.8,1000.0
